This file contains the cluster number at each minimum cluster size (MCS) computed using the dynamic tree cut algorithm. The rows are sorted according to the ReefID. A value of 0 indicates that the reef was not included in any cluster for a particular MCS value.
Reef ID,MCS=1,MCS=5,MCS=10,MCS=15,MCS=20,MCS=25,MCS=50,MCS=75,MCS=100,MCS=125,MCS=150,MCS=160
1037,486,151,67,98,97,9,8,12,6,4,3,1
1038,167,343,69,99,98,9,8,12,6,4,3,1
1039,448,207,60,92,92,24,10,14,9,4,3,1
1040,448,207,60,92,92,24,10,14,9,4,3,1
1041,448,207,60,92,92,24,10,14,9,4,3,1
1042,66,229,60,92,92,24,10,14,9,4,3,1
1043,66,229,60,92,92,24,10,14,9,4,3,1
1044,66,229,60,92,92,24,10,14,9,4,3,1
1045,10,10,82,35,49,24,10,14,9,4,3,1
1046,10,10,82,35,49,24,10,14,9,4,3,1
1047,10,10,82,35,49,24,10,14,9,4,3,1
1048,10,10,82,35,49,24,10,14,9,4,3,1
1049,256,243,16,46,59,60,26,2,4,2,2,1
1050,164,12,25,19,35,44,26,2,4,2,2,1
1051,164,12,25,19,35,44,26,2,4,2,2,1
1052,353,122,175,19,35,44,26,2,4,2,2,1
1053,486,151,67,98,97,9,8,12,6,4,3,1
1054,84,170,69,99,98,9,8,12,6,4,3,1
1055,84,170,69,99,98,9,8,12,6,4,3,1
1056,219,357,69,99,98,9,8,12,6,4,3,1
1057,329,46,136,35,49,24,10,14,9,4,3,1
1058,329,46,136,35,49,24,10,14,9,4,3,1
1059,329,46,136,35,49,24,10,14,9,4,3,1
1060,66,229,60,92,92,24,10,14,9,4,3,1
1061,55,10,82,35,49,24,10,14,9,4,3,1
1062,55,10,82,35,49,24,10,14,9,4,3,1
1063,55,10,82,35,49,24,10,14,9,4,3,1
1064,55,10,82,35,49,24,10,14,9,4,3,1
1065,55,10,82,35,49,24,10,14,9,4,3,1
1066,256,243,16,46,59,60,26,2,4,2,2,1
1067,164,12,25,19,35,44,26,2,4,2,2,1
1068,593,12,25,19,35,44,26,2,4,2,2,1
1069,593,12,25,19,35,44,26,2,4,2,2,1
1070,113,122,175,19,35,44,26,2,4,2,2,1
1071,353,122,175,19,35,44,26,2,4,2,2,1
1072,486,151,67,98,97,9,8,12,6,4,3,1
1073,84,170,69,99,98,9,8,12,6,4,3,1
1074,84,170,69,99,98,9,8,12,6,4,3,1
1075,84,170,69,99,98,9,8,12,6,4,3,1
1076,219,357,69,99,98,9,8,12,6,4,3,1
1077,135,46,136,35,49,24,10,14,9,4,3,1
1078,135,46,136,35,49,24,10,14,9,4,3,1
1079,135,46,136,35,49,24,10,14,9,4,3,1
1080,329,46,136,35,49,24,10,14,9,4,3,1
1081,55,10,82,35,49,24,10,14,9,4,3,1
1082,55,10,82,35,49,24,10,14,9,4,3,1
1083,69,233,140,29,10,21,10,14,9,4,3,1
1084,55,10,82,35,49,24,10,14,9,4,3,1
1085,10,10,82,35,49,24,10,14,9,4,3,1
1086,616,243,16,46,59,60,26,2,4,2,2,1
1087,616,243,16,46,59,60,26,2,4,2,2,1
1088,164,12,25,19,35,44,26,2,4,2,2,1
1089,571,12,25,19,35,44,26,2,4,2,2,1
1090,571,12,25,19,35,44,26,2,4,2,2,1
1091,571,12,25,19,35,44,26,2,4,2,2,1
1092,113,122,175,19,35,44,26,2,4,2,2,1
1093,113,122,175,19,35,44,26,2,4,2,2,1
1094,132,179,21,55,66,65,9,1,3,1,1,0
1095,132,179,21,55,66,65,9,1,3,1,1,0
1096,488,151,67,98,97,9,8,12,6,4,3,1
1097,84,170,69,99,98,9,8,12,6,4,3,1
1098,84,170,69,99,98,9,8,12,6,4,3,1
1099,219,357,69,99,98,9,8,12,6,4,3,1
1100,219,357,69,99,98,9,8,12,6,4,3,1
1101,219,357,69,99,98,9,8,12,6,4,3,1
1102,912,258,1,6,4,16,28,9,10,7,5,1
1103,912,258,1,6,4,16,28,9,10,7,5,1
1104,135,46,136,35,49,24,10,14,9,4,3,1
1105,135,46,136,35,49,24,10,14,9,4,3,1
1106,69,233,140,29,10,21,10,14,9,4,3,1
1107,69,233,140,29,10,21,10,14,9,4,3,1
1108,69,233,140,29,10,21,10,14,9,4,3,1
1109,20,8,68,29,10,21,10,14,9,4,3,1
1110,20,8,68,29,10,21,10,14,9,4,3,1
1111,616,243,16,46,59,60,26,2,4,2,2,1
1112,256,243,16,46,59,60,26,2,4,2,2,1
1113,164,12,25,19,35,44,26,2,4,2,2,1
1114,164,12,25,19,35,44,26,2,4,2,2,1
1115,72,12,25,19,35,44,26,2,4,2,2,1
1116,72,12,25,19,35,44,26,2,4,2,2,1
1117,113,122,175,19,35,44,26,2,4,2,2,1
1118,113,122,175,19,35,44,26,2,4,2,2,1
1119,353,122,175,19,35,44,26,2,4,2,2,1
1120,581,179,21,55,66,65,9,1,3,1,1,0
1121,581,179,21,55,66,65,9,1,3,1,1,0
1122,132,179,21,55,66,65,9,1,3,1,1,0
1123,132,179,21,55,66,65,9,1,3,1,1,0
1124,132,179,21,55,66,65,9,1,3,1,1,0
1125,132,179,21,55,66,65,9,1,3,1,1,0
1126,488,151,67,98,97,9,8,12,6,4,3,1
1127,488,151,67,98,97,9,8,12,6,4,3,1
1128,600,170,69,99,98,9,8,12,6,4,3,1
1129,823,258,1,6,4,16,28,9,10,7,5,1
1130,823,258,1,6,4,16,28,9,10,7,5,1
1131,904,258,1,6,4,16,28,9,10,7,5,1
1132,135,46,136,35,49,24,10,14,9,4,3,1
1133,382,46,136,35,49,24,10,14,9,4,3,1
1134,69,233,140,29,10,21,10,14,9,4,3,1
1135,69,233,140,29,10,21,10,14,9,4,3,1
1136,69,233,140,29,10,21,10,14,9,4,3,1
1137,20,8,68,29,10,21,10,14,9,4,3,1
1138,20,8,68,29,10,21,10,14,9,4,3,1
1139,20,8,68,29,10,21,10,14,9,4,3,1
1140,123,297,25,19,35,44,26,2,4,2,2,1
1141,72,12,25,19,35,44,26,2,4,2,2,1
1142,72,12,25,19,35,44,26,2,4,2,2,1
1143,72,12,25,19,35,44,26,2,4,2,2,1
1144,72,12,25,19,35,44,26,2,4,2,2,1
1145,581,179,21,55,66,65,9,1,3,1,1,0
1146,187,100,67,98,97,9,8,12,6,4,3,1
1147,187,100,67,98,97,9,8,12,6,4,3,1
1148,187,100,67,98,97,9,8,12,6,4,3,1
1149,565,100,67,98,97,9,8,12,6,4,3,1
1150,380,151,67,98,97,9,8,12,6,4,3,1
1151,880,258,1,6,4,16,28,9,10,7,5,1
1152,904,258,1,6,4,16,28,9,10,7,5,1
1153,382,46,136,35,49,24,10,14,9,4,3,1
1154,382,46,136,35,49,24,10,14,9,4,3,1
1155,529,223,44,75,10,21,10,14,9,4,3,1
1156,69,233,140,29,10,21,10,14,9,4,3,1
1157,147,326,140,29,10,21,10,14,9,4,3,1
1158,20,8,68,29,10,21,10,14,9,4,3,1
1159,20,8,68,29,10,21,10,14,9,4,3,1
1160,20,8,68,29,10,21,10,14,9,4,3,1
1161,72,12,25,19,35,44,26,2,4,2,2,1
1162,72,12,25,19,35,44,26,2,4,2,2,1
1163,113,122,175,19,35,44,26,2,4,2,2,1
1164,356,15,21,55,66,65,9,1,3,1,1,0
1165,356,15,21,55,66,65,9,1,3,1,1,0
1166,356,15,21,55,66,65,9,1,3,1,1,0
1167,592,15,21,55,66,65,9,1,3,1,1,0
1168,592,15,21,55,66,65,9,1,3,1,1,0
1169,187,100,67,98,97,9,8,12,6,4,3,1
1170,187,100,67,98,97,9,8,12,6,4,3,1
1171,565,100,67,98,97,9,8,12,6,4,3,1
1172,565,100,67,98,97,9,8,12,6,4,3,1
1173,380,151,67,98,97,9,8,12,6,4,3,1
1174,600,170,69,99,98,9,8,12,6,4,3,1
1175,880,258,1,6,4,16,28,9,10,7,5,1
1176,382,46,136,35,49,24,10,14,9,4,3,1
1177,529,223,44,75,10,21,10,14,9,4,3,1
1178,147,326,140,29,10,21,10,14,9,4,3,1
1179,147,326,140,29,10,21,10,14,9,4,3,1
1180,20,8,68,29,10,21,10,14,9,4,3,1
1181,20,8,68,29,10,21,10,14,9,4,3,1
1182,123,297,25,19,35,44,26,2,4,2,2,1
1183,113,122,175,19,35,44,26,2,4,2,2,1
1184,814,145,186,93,93,0,0,0,0,0,0,0
1185,814,145,186,93,93,0,0,0,0,0,0,0
1186,356,15,21,55,66,65,9,1,3,1,1,0
1187,790,15,21,55,66,65,9,1,3,1,1,0
1188,592,15,21,55,66,65,9,1,3,1,1,0
1189,761,291,93,110,7,19,9,1,3,1,1,0
1190,761,291,93,110,7,19,9,1,3,1,1,0
1191,559,100,67,98,97,9,8,12,6,4,3,1
1192,559,100,67,98,97,9,8,12,6,4,3,1
1193,559,100,67,98,97,9,8,12,6,4,3,1
1194,380,151,67,98,97,9,8,12,6,4,3,1
1195,380,151,67,98,97,9,8,12,6,4,3,1
1196,600,170,69,99,98,9,8,12,6,4,3,1
1197,381,283,1,6,4,16,28,9,10,7,5,1
1198,381,283,1,6,4,16,28,9,10,7,5,1
1199,381,283,1,6,4,16,28,9,10,7,5,1
1200,381,283,1,6,4,16,28,9,10,7,5,1
1201,217,223,44,75,10,21,10,14,9,4,3,1
1202,529,223,44,75,10,21,10,14,9,4,3,1
1203,147,326,140,29,10,21,10,14,9,4,3,1
1204,147,326,140,29,10,21,10,14,9,4,3,1
1205,33,8,68,29,10,21,10,14,9,4,3,1
1206,20,8,68,29,10,21,10,14,9,4,3,1
1207,123,297,25,19,35,44,26,2,4,2,2,1
1208,216,222,28,69,76,32,13,16,12,2,2,1
1209,216,222,28,69,76,32,13,16,12,2,2,1
1210,216,222,28,69,76,32,13,16,12,2,2,1
1211,301,145,186,93,93,0,0,0,0,0,0,0
1212,790,15,21,55,66,65,9,1,3,1,1,0
1213,251,291,93,110,7,19,9,1,3,1,1,0
1214,251,291,93,110,7,19,9,1,3,1,1,0
1215,251,291,93,110,7,19,9,1,3,1,1,0
1216,74,92,93,110,7,19,9,1,3,1,1,0
1217,74,92,93,110,7,19,9,1,3,1,1,0
1218,74,92,93,110,7,19,9,1,3,1,1,0
1219,74,92,93,110,7,19,9,1,3,1,1,0
1220,819,184,1,6,4,16,28,9,10,7,5,1
1221,655,283,1,6,4,16,28,9,10,7,5,1
1222,655,283,1,6,4,16,28,9,10,7,5,1
1223,655,283,1,6,4,16,28,9,10,7,5,1
1224,217,223,44,75,10,21,10,14,9,4,3,1
1225,89,35,44,75,10,21,10,14,9,4,3,1
1226,147,326,140,29,10,21,10,14,9,4,3,1
1227,33,8,68,29,10,21,10,14,9,4,3,1
1228,33,8,68,29,10,21,10,14,9,4,3,1
1229,123,297,25,19,35,44,26,2,4,2,2,1
1230,123,297,25,19,35,44,26,2,4,2,2,1
1231,622,222,28,69,76,32,13,16,12,2,2,1
1232,216,222,28,69,76,32,13,16,12,2,2,1
1233,216,222,28,69,76,32,13,16,12,2,2,1
1234,301,145,186,93,93,0,0,0,0,0,0,0
1235,301,145,186,93,93,0,0,0,0,0,0,0
1236,798,15,21,55,66,65,9,1,3,1,1,0
1237,798,15,21,55,66,65,9,1,3,1,1,0
1238,584,77,107,11,7,19,9,1,3,1,1,0
1239,251,291,93,110,7,19,9,1,3,1,1,0
1240,251,291,93,110,7,19,9,1,3,1,1,0
1241,64,88,165,11,7,19,9,1,3,1,1,0
1242,64,88,165,11,7,19,9,1,3,1,1,0
1243,74,92,93,110,7,19,9,1,3,1,1,0
1244,74,92,93,110,7,19,9,1,3,1,1,0
1245,74,92,93,110,7,19,9,1,3,1,1,0
1246,74,92,93,110,7,19,9,1,3,1,1,0
1247,339,92,93,110,7,19,9,1,3,1,1,0
1248,819,184,1,6,4,16,28,9,10,7,5,1
1249,54,211,1,6,4,16,28,9,10,7,5,1
1250,54,211,1,6,4,16,28,9,10,7,5,1
1251,54,211,1,6,4,16,28,9,10,7,5,1
1252,54,211,1,6,4,16,28,9,10,7,5,1
1253,217,223,44,75,10,21,10,14,9,4,3,1
1254,217,223,44,75,10,21,10,14,9,4,3,1
1255,89,35,44,75,10,21,10,14,9,4,3,1
1256,33,8,68,29,10,21,10,14,9,4,3,1
1257,33,8,68,29,10,21,10,14,9,4,3,1
1258,33,8,68,29,10,21,10,14,9,4,3,1
1259,33,8,68,29,10,21,10,14,9,4,3,1
1260,123,297,25,19,35,44,26,2,4,2,2,1
1261,123,297,25,19,35,44,26,2,4,2,2,1
1262,353,122,175,19,35,44,26,2,4,2,2,1
1263,622,222,28,69,76,32,13,16,12,2,2,1
1264,622,222,28,69,76,32,13,16,12,2,2,1
1265,301,145,186,93,93,0,0,0,0,0,0,0
1266,913,145,186,93,93,0,0,0,0,0,0,0
1267,263,374,126,1,3,15,27,5,1,1,1,0
1268,666,15,21,55,66,65,9,1,3,1,1,0
1269,584,77,107,11,7,19,9,1,3,1,1,0
1270,584,77,107,11,7,19,9,1,3,1,1,0
1271,337,77,107,11,7,19,9,1,3,1,1,0
1272,337,77,107,11,7,19,9,1,3,1,1,0
1273,337,77,107,11,7,19,9,1,3,1,1,0
1274,64,88,165,11,7,19,9,1,3,1,1,0
1275,64,88,165,11,7,19,9,1,3,1,1,0
1276,64,88,165,11,7,19,9,1,3,1,1,0
1277,339,92,93,110,7,19,9,1,3,1,1,0
1278,339,92,93,110,7,19,9,1,3,1,1,0
1279,95,184,1,6,4,16,28,9,10,7,5,1
1280,54,211,1,6,4,16,28,9,10,7,5,1
1281,54,211,1,6,4,16,28,9,10,7,5,1
1282,207,218,1,6,4,16,28,9,10,7,5,1
1283,207,218,1,6,4,16,28,9,10,7,5,1
1284,217,223,44,75,10,21,10,14,9,4,3,1
1285,89,35,44,75,10,21,10,14,9,4,3,1
1286,89,35,44,75,10,21,10,14,9,4,3,1
1287,33,8,68,29,10,21,10,14,9,4,3,1
1288,33,8,68,29,10,21,10,14,9,4,3,1
1289,33,8,68,29,10,21,10,14,9,4,3,1
1290,246,32,127,70,77,8,21,19,9,4,3,1
1291,246,32,127,70,77,8,21,19,9,4,3,1
1292,806,145,186,93,93,0,0,0,0,0,0,0
1293,913,145,186,93,93,0,0,0,0,0,0,0
1294,263,374,126,1,3,15,27,5,1,1,1,0
1295,666,15,21,55,66,65,9,1,3,1,1,0
1296,666,15,21,55,66,65,9,1,3,1,1,0
1297,883,15,21,55,66,65,9,1,3,1,1,0
1298,883,15,21,55,66,65,9,1,3,1,1,0
1299,184,77,107,11,7,19,9,1,3,1,1,0
1300,184,77,107,11,7,19,9,1,3,1,1,0
1301,337,77,107,11,7,19,9,1,3,1,1,0
1302,51,83,161,11,7,19,9,1,3,1,1,0
1303,51,83,161,11,7,19,9,1,3,1,1,0
1304,51,83,161,11,7,19,9,1,3,1,1,0
1305,64,88,165,11,7,19,9,1,3,1,1,0
1306,64,88,165,11,7,19,9,1,3,1,1,0
1307,339,92,93,110,7,19,9,1,3,1,1,0
1308,95,184,1,6,4,16,28,9,10,7,5,1
1309,95,184,1,6,4,16,28,9,10,7,5,1
1310,54,211,1,6,4,16,28,9,10,7,5,1
1311,54,211,1,6,4,16,28,9,10,7,5,1
1312,207,218,1,6,4,16,28,9,10,7,5,1
1313,364,217,1,6,4,16,28,9,10,7,5,1
1314,89,35,44,75,10,21,10,14,9,4,3,1
1315,89,35,44,75,10,21,10,14,9,4,3,1
1316,362,35,44,75,10,21,10,14,9,4,3,1
1317,362,35,44,75,10,21,10,14,9,4,3,1
1318,362,35,44,75,10,21,10,14,9,4,3,1
1319,246,32,127,70,77,8,21,19,9,4,3,1
1320,246,32,127,70,77,8,21,19,9,4,3,1
1321,246,32,127,70,77,8,21,19,9,4,3,1
1322,806,145,186,93,93,0,0,0,0,0,0,0
1323,919,119,6,1,3,15,27,3,1,1,1,0
1324,263,374,126,1,3,15,27,5,1,1,1,0
1325,184,77,107,11,7,19,9,1,3,1,1,0
1326,377,83,161,11,7,19,9,1,3,1,1,0
1327,51,83,161,11,7,19,9,1,3,1,1,0
1328,51,83,161,11,7,19,9,1,3,1,1,0
1329,51,83,161,11,7,19,9,1,3,1,1,0
1330,64,88,165,11,7,19,9,1,3,1,1,0
1331,532,159,191,34,47,52,9,1,3,1,1,0
1332,95,184,1,6,4,16,28,9,10,7,5,1
1333,95,184,1,6,4,16,28,9,10,7,5,1
1334,330,217,1,6,4,16,28,9,10,7,5,1
1335,330,217,1,6,4,16,28,9,10,7,5,1
1336,207,218,1,6,4,16,28,9,10,7,5,1
1337,207,218,1,6,4,16,28,9,10,7,5,1
1338,286,35,44,75,10,21,10,14,9,4,3,1
1339,89,35,44,75,10,21,10,14,9,4,3,1
1340,362,35,44,75,10,21,10,14,9,4,3,1
1341,31,158,190,70,77,8,21,19,9,4,3,1
1342,31,158,190,70,77,8,21,19,9,4,3,1
1343,31,158,190,70,77,8,21,19,9,4,3,1
1344,19,32,127,70,77,8,21,19,9,4,3,1
1345,19,32,127,70,77,8,21,19,9,4,3,1
1346,19,32,127,70,77,8,21,19,9,4,3,1
1347,839,94,167,93,93,0,0,0,0,0,0,0
1348,919,119,6,1,3,15,27,3,1,1,1,0
1349,263,374,126,1,3,15,27,5,1,1,1,0
1350,263,374,126,1,3,15,27,5,1,1,1,0
1351,903,28,119,125,33,43,15,1,3,1,1,0
1352,903,28,119,125,33,43,15,1,3,1,1,0
1353,690,15,21,55,66,65,9,1,3,1,1,0
1354,690,15,21,55,66,65,9,1,3,1,1,0
1355,184,77,107,11,7,19,9,1,3,1,1,0
1356,377,83,161,11,7,19,9,1,3,1,1,0
1357,51,83,161,11,7,19,9,1,3,1,1,0
1358,392,88,165,11,7,19,9,1,3,1,1,0
1359,392,88,165,11,7,19,9,1,3,1,1,0
1360,392,88,165,11,7,19,9,1,3,1,1,0
1361,392,88,165,11,7,19,9,1,3,1,1,0
1362,637,57,37,34,47,52,9,1,3,1,1,0
1363,637,57,37,34,47,52,9,1,3,1,1,0
1364,532,159,191,34,47,52,9,1,3,1,1,0
1365,532,159,191,34,47,52,9,1,3,1,1,0
1366,95,184,1,6,4,16,28,9,10,7,5,1
1367,95,184,1,6,4,16,28,9,10,7,5,1
1368,330,217,1,6,4,16,28,9,10,7,5,1
1369,330,217,1,6,4,16,28,9,10,7,5,1
1370,364,217,1,6,4,16,28,9,10,7,5,1
1371,364,217,1,6,4,16,28,9,10,7,5,1
1372,555,218,1,6,4,16,28,9,10,7,5,1
1373,555,218,1,6,4,16,28,9,10,7,5,1
1374,286,35,44,75,10,21,10,14,9,4,3,1
1375,286,35,44,75,10,21,10,14,9,4,3,1
1376,31,158,190,70,77,8,21,19,9,4,3,1
1377,31,158,190,70,77,8,21,19,9,4,3,1
1378,31,158,190,70,77,8,21,19,9,4,3,1
1379,19,32,127,70,77,8,21,19,9,4,3,1
1380,19,32,127,70,77,8,21,19,9,4,3,1
1381,19,32,127,70,77,8,21,19,9,4,3,1
1382,457,119,6,1,3,15,27,3,1,1,1,0
1383,457,119,6,1,3,15,27,3,1,1,1,0
1384,457,119,6,1,3,15,27,3,1,1,1,0
1385,497,28,119,125,33,43,15,1,3,1,1,0
1386,497,28,119,125,33,43,15,1,3,1,1,0
1387,690,15,21,55,66,65,9,1,3,1,1,0
1388,184,77,107,11,7,19,9,1,3,1,1,0
1389,377,83,161,11,7,19,9,1,3,1,1,0
1390,51,83,161,11,7,19,9,1,3,1,1,0
1391,637,57,37,34,47,52,9,1,3,1,1,0
1392,230,159,191,34,47,52,9,1,3,1,1,0
1393,364,217,1,6,4,16,28,9,10,7,5,1
1394,555,218,1,6,4,16,28,9,10,7,5,1
1395,886,25,114,121,4,16,28,9,10,7,5,1
1396,286,35,44,75,10,21,10,14,9,4,3,1
1397,557,9,79,61,70,8,21,19,9,4,3,1
1398,31,158,190,70,77,8,21,19,9,4,3,1
1399,31,158,190,70,77,8,21,19,9,4,3,1
1400,31,158,190,70,77,8,21,19,9,4,3,1
1401,19,32,127,70,77,8,21,19,9,4,3,1
1402,65,62,49,62,71,8,21,19,9,4,3,1
1403,839,94,167,93,93,0,0,0,0,0,0,0
1404,258,375,6,1,3,15,27,0,1,1,1,0
1405,481,119,6,1,3,15,27,3,1,1,1,0
1406,481,119,6,1,3,15,27,3,1,1,1,0
1407,481,119,6,1,3,15,27,3,1,1,1,0
1408,497,28,119,125,33,43,15,1,3,1,1,0
1409,279,28,119,125,33,43,15,1,3,1,1,0
1410,257,372,107,11,7,19,9,1,3,1,1,0
1411,541,360,37,34,47,52,9,1,3,1,1,0
1412,541,360,37,34,47,52,9,1,3,1,1,0
1413,541,360,37,34,47,52,9,1,3,1,1,0
1414,29,57,37,34,47,52,9,1,3,1,1,0
1415,885,25,114,121,4,16,28,9,10,7,5,1
1416,368,25,114,121,4,16,28,9,10,7,5,1
1417,886,25,114,121,4,16,28,9,10,7,5,1
1418,557,9,79,61,70,8,21,19,9,4,3,1
1419,557,9,79,61,70,8,21,19,9,4,3,1
1420,53,9,79,61,70,8,21,19,9,4,3,1
1421,53,9,79,61,70,8,21,19,9,4,3,1
1422,53,9,79,61,70,8,21,19,9,4,3,1
1423,31,158,190,70,77,8,21,19,9,4,3,1
1424,19,32,127,70,77,8,21,19,9,4,3,1
1425,19,32,127,70,77,8,21,19,9,4,3,1
1426,65,62,49,62,71,8,21,19,9,4,3,1
1427,65,62,49,62,71,8,21,19,9,4,3,1
1428,65,62,49,62,71,8,21,19,9,4,3,1
1429,124,94,167,93,93,0,0,0,0,0,0,0
1430,258,375,6,1,3,15,27,0,1,1,1,0
1431,588,234,6,1,3,15,27,5,1,1,1,0
1432,588,234,6,1,3,15,27,5,1,1,1,0
1433,279,28,119,125,33,43,15,1,3,1,1,0
1434,538,28,119,125,33,43,15,1,3,1,1,0
1435,257,372,107,11,7,19,9,1,3,1,1,0
1436,257,372,107,11,7,19,9,1,3,1,1,0
1437,377,83,161,11,7,19,9,1,3,1,1,0
1438,500,317,37,34,47,52,9,1,3,1,1,0
1439,500,317,37,34,47,52,9,1,3,1,1,0
1440,500,317,37,34,47,52,9,1,3,1,1,0
1441,768,360,37,34,47,52,9,1,3,1,1,0
1442,768,360,37,34,47,52,9,1,3,1,1,0
1443,29,57,37,34,47,52,9,1,3,1,1,0
1444,29,57,37,34,47,52,9,1,3,1,1,0
1445,29,57,37,34,47,52,9,1,3,1,1,0
1446,29,57,37,34,47,52,9,1,3,1,1,0
1447,29,57,37,34,47,52,9,1,3,1,1,0
1448,29,57,37,34,47,52,9,1,3,1,1,0
1449,230,159,191,34,47,52,9,1,3,1,1,0
1450,885,25,114,121,4,16,28,9,10,7,5,1
1451,368,25,114,121,4,16,28,9,10,7,5,1
1452,368,25,114,121,4,16,28,9,10,7,5,1
1453,748,9,79,61,70,8,21,19,9,4,3,1
1454,719,9,79,61,70,8,21,19,9,4,3,1
1455,53,9,79,61,70,8,21,19,9,4,3,1
1456,53,9,79,61,70,8,21,19,9,4,3,1
1457,53,9,79,61,70,8,21,19,9,4,3,1
1458,53,9,79,61,70,8,21,19,9,4,3,1
1459,19,32,127,70,77,8,21,19,9,4,3,1
1460,19,32,127,70,77,8,21,19,9,4,3,1
1461,65,62,49,62,71,8,21,19,9,4,3,1
1462,65,62,49,62,71,8,21,19,9,4,3,1
1463,242,62,49,62,71,8,21,19,9,4,3,1
1464,124,94,167,93,93,0,0,0,0,0,0,0
1465,124,94,167,93,93,0,0,0,0,0,0,0
1466,258,375,6,1,3,15,27,0,1,1,1,0
1467,258,375,6,1,3,15,27,0,1,1,1,0
1468,238,234,6,1,3,15,27,3,1,1,1,0
1469,588,234,6,1,3,15,27,5,1,1,1,0
1470,543,119,6,1,3,15,27,3,1,1,1,0
1471,279,28,119,125,33,43,15,1,3,1,1,0
1472,538,28,119,125,33,43,15,1,3,1,1,0
1473,257,372,107,11,7,19,9,1,3,1,1,0
1474,257,372,107,11,7,19,9,1,3,1,1,0
1475,531,317,37,34,47,52,9,1,3,1,1,0
1476,531,317,37,34,47,52,9,1,3,1,1,0
1477,29,57,37,34,47,52,9,1,3,1,1,0
1478,29,57,37,34,47,52,9,1,3,1,1,0
1479,230,159,191,34,47,52,9,1,3,1,1,0
1480,368,25,114,121,4,16,28,9,10,7,5,1
1481,748,9,79,61,70,8,21,19,9,4,3,1
1482,719,9,79,61,70,8,21,19,9,4,3,1
1483,53,9,79,61,70,8,21,19,9,4,3,1
1484,626,155,49,62,71,8,21,19,9,4,3,1
1485,626,155,49,62,71,8,21,19,9,4,3,1
1486,65,62,49,62,71,8,21,19,9,4,3,1
1487,65,62,49,62,71,8,21,19,9,4,3,1
1488,242,62,49,62,71,8,21,19,9,4,3,1
1489,242,62,49,62,71,8,21,19,9,4,3,1
1490,124,94,167,93,93,0,0,0,0,0,0,0
1491,258,375,6,1,3,15,27,0,1,1,1,0
1492,238,234,6,1,3,15,27,3,1,1,1,0
1493,238,234,6,1,3,15,27,3,1,1,1,0
1494,506,353,6,1,3,15,27,3,1,1,1,0
1495,543,119,6,1,3,15,27,3,1,1,1,0
1496,543,119,6,1,3,15,27,3,1,1,1,0
1497,538,28,119,125,33,43,15,1,3,1,1,0
1498,279,28,119,125,33,43,15,1,3,1,1,0
1499,692,257,56,86,33,43,9,1,3,1,1,0
1500,692,257,56,86,33,43,9,1,3,1,1,0
1501,531,317,37,34,47,52,9,1,3,1,1,0
1502,29,57,37,34,47,52,9,1,3,1,1,0
1503,817,159,191,34,47,52,9,1,3,1,1,0
1504,230,159,191,34,47,52,9,1,3,1,1,0
1505,43,25,114,121,4,16,28,9,10,7,5,1
1506,43,25,114,121,4,16,28,9,10,7,5,1
1507,43,25,114,121,4,16,28,9,10,7,5,1
1508,203,9,79,61,70,8,21,19,9,4,3,1
1509,203,9,79,61,70,8,21,19,9,4,3,1
1510,626,155,49,62,71,8,21,19,9,4,3,1
1511,97,155,49,62,71,8,21,19,9,4,3,1
1512,97,155,49,62,71,8,21,19,9,4,3,1
1513,242,62,49,62,71,8,21,19,9,4,3,1
1514,242,62,49,62,71,8,21,19,9,4,3,1
1515,124,94,167,93,93,0,0,0,0,0,0,0
1516,731,50,141,1,3,15,27,5,1,1,1,0
1517,238,234,6,1,3,15,27,3,1,1,1,0
1518,506,353,6,1,3,15,27,3,1,1,1,0
1519,119,132,126,1,3,15,27,3,1,1,1,0
1520,285,28,119,125,33,43,15,1,3,1,1,0
1521,285,28,119,125,33,43,15,1,3,1,1,0
1522,285,28,119,125,33,43,15,1,3,1,1,0
1523,661,257,56,86,33,43,15,1,3,1,1,0
1524,692,257,56,86,33,43,9,1,3,1,1,0
1525,817,159,191,34,47,52,9,1,3,1,1,0
1526,230,159,191,34,47,52,9,1,3,1,1,0
1527,43,25,114,121,4,16,28,9,10,7,5,1
1528,43,25,114,121,4,16,28,9,10,7,5,1
1529,43,25,114,121,4,16,28,9,10,7,5,1
1530,203,9,79,61,70,8,21,19,9,4,3,1
1531,203,9,79,61,70,8,21,19,9,4,3,1
1532,203,9,79,61,70,8,21,19,9,4,3,1
1533,97,155,49,62,71,8,21,19,9,4,3,1
1534,97,155,49,62,71,8,21,19,9,4,3,1
1535,97,155,49,62,71,8,21,19,9,4,3,1
1536,1,13,31,4,17,12,25,13,11,2,2,1
1537,124,94,167,93,93,0,0,0,0,0,0,0
1538,734,50,141,1,3,15,27,5,1,1,1,0
1539,731,50,141,1,3,15,27,5,1,1,1,0
1540,238,234,6,1,3,15,27,3,1,1,1,0
1541,506,353,6,1,3,15,27,3,1,1,1,0
1542,119,132,126,1,3,15,27,3,1,1,1,0
1543,285,28,119,125,33,43,15,1,3,1,1,0
1544,661,257,56,86,33,43,15,1,3,1,1,0
1545,808,257,56,86,33,43,15,1,3,1,1,0
1546,43,25,114,121,4,16,28,9,10,7,5,1
1547,43,25,114,121,4,16,28,9,10,7,5,1
1548,43,25,114,121,4,16,28,9,10,7,5,1
