"ReefID","ReefArea(km-sq)","Latitude","Longitude"
1613,0.18187,0.8,118.88,
1614,1.8285,1.1199,118.88,
1615,0.3226,1.2799,118.88,
1616,2.3454,1.4398,118.88,
1617,6.4029,1.5998,118.88,
1618,21.2006,1.7597,118.88,
1619,18.2617,1.8397,118.88,
1620,11.106,1.9196,118.88,
1621,0.72898,4.2361,118.88,
1622,20.3191,4.4754,118.88,
1623,2.8908,4.6349,118.88,
1624,3.0951,9.8708,118.88,
1625,0.92195,10.2646,118.88,
1626,0.10421,10.3434,118.88,
1627,0.09729,10.7366,118.88,
1628,0.19925,10.8152,118.88,
1629,0.031764,10.9723,118.88,
1630,0.45292,11.0508,118.88,
1631,0.35514,11.1293,118.88,
1632,1.0406,11.2078,118.88,
1633,0.46631,11.2863,118.88,
1634,18.5936,11.3647,118.88,
1635,5.4536,11.4432,118.88,
1636,0.18214,0.88,118.96,
1637,2.3489,1.5198,118.96,
1638,2.0072,1.6798,118.96,
1639,2.007,1.8397,118.96,
1640,2.4392,4.5552,118.96,
1641,11.8046,4.6349,118.96,
1642,12.3965,4.7147,118.96,
1643,6.2292,4.7944,118.96,
1644,2.5228,9.9496,118.96,
1645,1.8049,10.422,118.96,
1646,0.37393,10.5007,118.96,
1647,0.79144,11.2078,118.96,
1648,1.3622,11.2863,118.96,
1649,0.91584,11.3647,118.96,
1650,20.5634,11.4432,118.96,
1651,21.931,11.5216,118.96,
1652,2.0065,1.7597,119.04,
1653,12.5028,4.6349,119.04,
1654,18.8291,4.7147,119.04,
1655,6.2739,4.7944,119.04,
1656,12.6509,5.5911,119.04,
1657,0.52188,9.9496,119.04,
1658,3.2928,10.5007,119.04,
1659,1.6658,10.5794,119.04,
1660,0.33719,11.2078,119.04,
1661,1.1632,11.2863,119.04,
1662,2.4695,11.3647,119.04,
1663,6.6018,11.4432,119.04,
1664,12.9147,11.5216,119.04,
1665,0.43047,4.3957,119.12,
1666,0.21557,4.6349,119.12,
1667,18.8842,4.7147,119.12,
1668,16.2938,10.0284,119.12,
1669,0.44615,10.658,119.12,
1670,0.053526,10.7366,119.12,
1671,0.61334,10.8152,119.12,
1672,2.2536,10.8938,119.12,
1673,0.27546,10.9723,119.12,
1674,0.32214,11.1293,119.12,
1675,0.13449,11.3647,119.12,
1676,1.9326,11.4432,119.12,
1677,28.812,11.5216,119.12,
1678,4.6754,11.5999,119.12,
1679,5.1226,4.3957,119.2,
1680,25.9371,4.4754,119.2,
1681,40.1271,4.5552,119.2,
1682,40.2129,4.6349,119.2,
1683,38.5137,4.7944,119.2,
1684,2.6143,4.8741,119.2,
1685,1.0992,10.0284,119.2,
1686,0.58028,10.8152,119.2,
1687,1.7859,10.8938,119.2,
1688,2.8598,10.9723,119.2,
1689,5.5745,11.0508,119.2,
1690,1.9613,11.1293,119.2,
1691,2.9573,11.5216,119.2,
1692,3.3417,11.5999,119.2,
1693,1.0987,11.6783,119.2,
1694,16.5952,11.7566,119.2,
1695,10.2932,11.8349,119.2,
1696,0.023964,23.3275,119.2,
1697,30.9032,4.4754,119.28,
1698,78.637,4.6349,119.28,
1699,47.7257,4.7147,119.28,
1700,4.7735,4.7944,119.28,
1701,35.8257,4.8741,119.28,
1702,2.8921,4.9538,119.28,
1703,1.0959,10.1072,119.28,
1704,8.3883,10.1859,119.28,
1705,6.4876,11.2078,119.28,
1706,0.070488,11.2863,119.28,
1707,0.97325,11.7566,119.28,
1708,14.18,11.8349,119.28,
1709,1.057,11.9132,119.28,
1710,0.023973,23.254,119.28,
1711,28.1214,4.5552,119.36,
1712,41.6925,4.6349,119.36,
1713,15.2418,4.7147,119.36,
1714,15.8317,4.7944,119.36,
1715,12.1826,4.8741,119.36,
1716,0.14258,4.9538,119.36,
1717,15.5849,5.6707,119.36,
1718,1.5379,5.7503,119.36,
1719,0.12962,9.8708,119.36,
1720,5.0502,9.9496,119.36,
1721,9.911,10.1859,119.36,
1722,3.5482,11.2863,119.36,
1723,3.7204,11.3647,119.36,
1724,1.2502,11.4432,119.36,
1725,0.64728,11.6783,119.36,
1726,11.4094,11.7566,119.36,
1727,0.53278,11.8349,119.36,
1728,11.8003,11.9132,119.36,
1729,23.5221,11.9915,119.36,
1730,0.056617,12.0697,119.36,
1731,0.4839,23.1805,119.36,
1732,0.065198,23.254,119.36,
1733,0.19569,23.3275,119.36,
1734,0.6103,23.5477,119.36,
1735,5.5026,4.5552,119.4399,
1736,0.1634,4.9538,119.4399,
1737,2.5056,9.8708,119.4399,
1738,1.2981,9.9496,119.4399,
1739,5.682,10.1859,119.4399,
1740,2.3247,11.4432,119.4399,
1741,8.6661,11.7566,119.4399,
1742,11.7699,11.8349,119.4399,
1743,10.0372,11.9132,119.4399,
1744,4.7137,11.9915,119.4399,
1745,5.7462,12.0697,119.4399,
1746,5.5101,12.1479,119.4399,
1747,7.4339,12.2261,119.4399,
1748,0.046022,12.3043,119.4399,
1749,1.9166,23.254,119.4399,
1750,3.9303,23.3275,119.4399,
1751,4.1749,23.4009,119.4399,
1752,0.15083,23.4743,119.4399,
1753,6.0338,23.5477,119.4399,
1754,13.2728,23.621,119.4399,
1755,3.4611,23.6943,119.4399,
1756,4.2431,4.6349,119.52,
1757,3.2063,4.7147,119.52,
1758,0.39533,4.7944,119.52,
1759,0.16317,4.8741,119.52,
1760,0.85724,5.8299,119.52,
1761,7.022,10.2646,119.52,
1762,1.4936,10.3434,119.52,
1763,0.13055,11.5216,119.52,
1764,3.6024,11.8349,119.52,
1765,7.1914,11.9132,119.52,
1766,4.3101,12.0697,119.52,
1767,9.4414,12.1479,119.52,
1768,2.2319,12.2261,119.52,
1769,12.6786,12.3043,119.52,
1770,3.7612,12.3825,119.52,
1771,0.039032,23.1805,119.52,
1772,0.038936,23.3275,119.52,
1773,2.3729,23.4743,119.52,
1774,29.313,23.6943,119.52,
1775,21.8164,23.7675,119.52,
1776,1.232,23.8407,119.52,
1777,12.5486,5.7503,119.6,
1778,67.6435,5.8299,119.6,
1779,0.68935,5.9095,119.6,
1780,4.796,10.3434,119.6,
1781,6.265,11.3647,119.6,
1782,7.9102,11.4432,119.6,
1783,3.1949,11.5216,119.6,
1784,2.1007,12.1479,119.6,
1785,9.7768,12.2261,119.6,
1786,7.9328,12.3043,119.6,
1787,1.4811,12.3825,119.6,
1788,0.0091737,23.1805,119.6,
1789,0.0091512,23.3275,119.6,
1790,1.3525,23.4743,119.6,
1791,0.34935,0.56,119.6801,
1792,1.7416,4.8741,119.6801,
1793,14.1591,4.9538,119.6801,
1794,10.9979,5.0335,119.6801,
1795,1.0278,5.1132,119.6801,
1796,4.9442,5.7503,119.6801,
1797,4.4222,5.9095,119.6801,
1798,9.0893,10.422,119.6801,
1799,1.9165,10.8152,119.6801,
1800,1.501,10.8938,119.6801,
1801,3.8208,11.3647,119.6801,
1802,0.53762,11.5999,119.6801,
1803,0.60458,12.0697,119.6801,
1804,0.81147,12.3043,119.6801,
1805,6.1343,12.3825,119.6801,
1806,5.0411,12.4606,119.6801,
1807,2.0098,15.719,119.6801,
1808,20.9383,15.796,119.6801,
1809,14.1041,15.873,119.6801,
1810,6.4024,15.9499,119.6801,
1811,2.4636,16.0268,119.6801,
1812,2.1406,16.1037,119.6801,
1813,1.8467,16.1805,119.6801,
1814,1.2171,16.2574,119.6801,
1815,1.1667,16.3341,119.6801,
1816,1.6904,23.6943,119.6801,
1817,0.55052,0.32,119.76,
1818,0.82166,0.4,119.76,
1819,0.25186,0.48,119.76,
1820,0.079944,0.56,119.76,
1821,3.3237,4.7944,119.76,
1822,18.354,4.8741,119.76,
1823,62.0438,4.9538,119.76,
1824,5.9662,5.1132,119.76,
1825,8.7148,5.1929,119.76,
1826,4.4228,5.8299,119.76,
1827,2.1528,8.7656,119.76,
1828,4.1728,10.422,119.76,
1829,36.7739,10.7366,119.76,
1830,35.2808,10.8152,119.76,
1831,0.27083,10.9723,119.76,
1832,0.58187,11.2078,119.76,
1833,0.89816,11.2863,119.76,
1834,6.0318,11.3647,119.76,
1835,5.0872,11.5999,119.76,
1836,0.041482,11.8349,119.76,
1837,9.7852,11.9132,119.76,
1838,11.2818,11.9915,119.76,
1839,5.3245,12.0697,119.76,
1840,9.6903,12.1479,119.76,
1841,5.0434,12.2261,119.76,
1842,10.9743,12.3043,119.76,
1843,0.090919,12.3825,119.76,
1844,1.593,12.4606,119.76,
1845,1.5743,12.5387,119.76,
1846,1.625,12.6168,119.76,
1847,5.0107,15.4108,119.76,
1848,0.029017,15.4879,119.76,
1849,1.9804,15.5649,119.76,
1850,13.8224,15.642,119.76,
1851,35.5706,15.719,119.76,
1852,14.4875,15.796,119.76,
1853,18.3372,15.873,119.76,
1854,5.2148,16.3341,119.76,
1855,5.8609,16.4109,119.76,
1856,0.67884,0.4,119.84,
1857,3.6173,0.48,119.84,
1858,0.60954,0.56,119.84,
1859,12.7788,5.1929,119.84,
1860,8.6713,5.2725,119.84,
1861,0.12506,5.8299,119.84,
1862,2.2731,5.9095,119.84,
1863,8.5448,8.6865,119.84,
1864,3.553,8.8447,119.84,
1865,0.93058,10.422,119.84,
1866,24.3465,10.7366,119.84,
1867,13.9919,10.8152,119.84,
1868,0.074947,11.1293,119.84,
1869,5.2545,11.6783,119.84,
1870,7.2037,11.7566,119.84,
1871,8.2669,11.8349,119.84,
1872,5.8078,11.9132,119.84,
1873,1.7256,12.2261,119.84,
1874,11.9158,12.3043,119.84,
1875,2.9708,12.3825,119.84,
1876,9.2351,12.5387,119.84,
1877,2.5638,12.6168,119.84,
1878,1.3145,15.1793,119.84,
1879,4.9738,15.3336,119.84,
1880,7.3823,15.4108,119.84,
1881,15.2756,15.4879,119.84,
1882,11.1737,15.5649,119.84,
1883,5.4001,15.642,119.84,
1884,29.22,16.4109,119.84,
1885,2.971,16.4876,119.84,
1886,1.3359,0.56,119.92,
1887,1.8129,0.64,119.92,
1888,0.4319,0.72,119.92,
1889,21.1222,4.8741,119.92,
1890,16.4417,5.2725,119.92,
1891,0.026752,5.8299,119.92,
1892,33.2599,5.9095,119.92,
1893,6.1386,8.7656,119.92,
1894,2.6726,8.9237,119.92,
1895,0.82733,10.422,119.92,
1896,0.21287,10.7366,119.92,
1897,0.078361,12.4606,119.92,
1898,0.95705,13.8627,119.92,
1899,0.35448,14.8702,119.92,
1900,1.2047,14.9475,119.92,
1901,0.90707,15.0248,119.92,
1902,0.2549,15.102,119.92,
1903,0.24643,15.1793,119.92,
1904,1.2466,15.3336,119.92,
1905,3.9911,16.4876,119.92,
1906,0.13936,0.56,120,
1907,1.233,0.72,120,
1908,0.0064771,4.8741,120,
1909,4.6669,5.2725,120,
1910,0.50987,5.8299,120,
1911,3.5384,5.9891,120,
1912,1.3337,8.7656,120,
1913,16.6157,8.8447,120,
1914,1.2747,9.0027,120,
1915,0.21293,10.658,120,
1916,7.0903,11.3647,120,
1917,1.3144,11.5216,120,
1918,1.9337,13.785,120,
1919,10.3862,13.8627,120,
1920,0.40128,14.7155,120,
1921,3.1609,14.7929,120,
1922,2.9152,14.8702,120,
1923,0.66386,14.9475,120,
1924,5.1796,16.4109,120,
1925,0.12859,0.8,120.08,
1926,1.7776,0.88,120.08,
1927,9.3631,4.9538,120.08,
1928,0.21704,5.3522,120.08,
1929,0.79431,5.4318,120.08,
1930,5.5522,5.6707,120.08,
1931,0.66897,5.8299,120.08,
1932,0.29801,6.0686,120.08,
1933,1.3269,8.8447,120.08,
1934,3.4424,8.9237,120.08,
1935,0.16071,11.2078,120.08,
1936,0.60265,11.2863,120.08,
1937,8.6357,11.4432,120.08,
1938,2.129,11.5216,120.08,
1939,0.05161,12.4606,120.08,
1940,1.2792,13.7073,120.08,
1941,6.9984,13.785,120.08,
1942,3.9561,13.9404,120.08,
1943,1.7644,14.7155,120.08,
1944,1.9347,14.7929,120.08,
1945,1.2746,16.1805,120.08,
1946,0.02896,16.2574,120.08,
1947,1.1907,16.3341,120.08,
1948,0.080699,0.8,120.16,
1949,1.6719,0.88,120.16,
1950,26.0226,0.96,120.16,
1951,1.3154,1.0399,120.16,
1952,5.8318,4.9538,120.16,
1953,1.9801,5.3522,120.16,
1954,3.511,5.4318,120.16,
1955,0.4486,5.5911,120.16,
1956,9.3909,5.6707,120.16,
1957,0.36155,5.7503,120.16,
1958,9.0021,5.9095,120.16,
1959,0.77492,5.9891,120.16,
1960,0.069206,11.2863,120.16,
1961,0.13149,11.3647,120.16,
1962,0.90162,11.5216,120.16,
1963,0.9631,11.5999,120.16,
1964,11.7246,11.6783,120.16,
1965,2.85,12.3825,120.16,
1966,1.1484,12.6948,120.16,
1967,0.0031665,13.6296,120.16,
1968,13.3928,13.7073,120.16,
1969,28.4159,13.8627,120.16,
1970,1.6613,13.9404,120.16,
1971,0.22539,14.6381,120.16,
1972,5.6072,14.7155,120.16,
1973,0.055919,16.1037,120.16,
1974,0.82108,16.641,120.16,
1975,0.52656,1.0399,120.24,
1976,0.36836,5.5911,120.24,
1977,2.4753,5.7503,120.24,
1978,4.0854,5.8299,120.24,
1979,3.9316,5.9891,120.24,
1980,0.069312,11.2078,120.24,
1981,0.069275,11.3647,120.24,
1982,0.020034,11.4432,120.24,
1983,5.6972,11.7566,120.24,
1984,1.9102,12.3825,120.24,
1985,0.34163,12.4606,120.24,
1986,0.9642,13.3963,120.24,
1987,0.55758,13.4741,120.24,
1988,5.0679,13.6296,120.24,
1989,8.8784,13.8627,120.24,
1990,0.88277,13.9404,120.24,
1991,2.6278,14.6381,120.24,
1992,2.6384,16.5643,120.24,
1993,3.9585,16.641,120.24,
1994,0.30548,16.7176,120.24,
1995,1.5703,16.7942,120.24,
1996,0.47587,16.8708,120.24,
1997,0.11621,16.9473,120.24,
1998,0.84024,17.6348,120.24,
1999,1.195,17.711,120.24,
2000,2.0167,1.0399,120.3199,
2001,0.49773,1.1199,120.3199,
2002,0.56431,5.0335,120.3199,
2003,0.20768,5.5115,120.3199,
2004,2.6594,5.8299,120.3199,
2005,3.693,5.9095,120.3199,
2006,5.6358,5.9891,120.3199,
2007,0.37066,6.0686,120.3199,
2008,2.8654,6.1482,120.3199,
2009,0.51649,11.6783,120.3199,
2010,0.64952,11.7566,120.3199,
2011,2.3537,12.1479,120.3199,
2012,4.1247,12.2261,120.3199,
2013,4.7858,12.3043,120.3199,
2014,0.18767,12.6168,120.3199,
2015,8.8945,12.6948,120.3199,
2016,2.829,13.3963,120.3199,
2017,6.2402,13.6296,120.3199,
2018,0.43728,14.4058,120.3199,
2019,3.1784,14.4832,120.3199,
2020,3.1652,14.5607,120.3199,
2021,0.50095,16.1805,120.3199,
2022,0.52394,17.1768,120.3199,
2023,2.2523,17.2532,120.3199,
2024,1.1389,17.3296,120.3199,
2025,0.034503,17.4059,120.3199,
2026,0.3442,17.4822,120.3199,
2027,0.15127,17.6348,120.3199,
2028,2.0061,17.711,120.3199,
2029,5.6275,17.7872,120.3199,
2030,2.7079,17.8634,120.3199,
2031,1.6729,17.9395,120.3199,
2032,0.14891,0.88,120.4,
2033,0.17873,0.96,120.4,
2034,18.9751,5.1132,120.4,
2035,1.4002,5.5115,120.4,
2036,2.6351,6.0686,120.4,
2037,5.9785,6.1482,120.4,
2038,0.80791,6.2277,120.4,
2039,0.95381,6.3072,120.4,
2040,1.3771,11.8349,120.4,
2041,0.60508,11.9132,120.4,
2042,4.3048,11.9915,120.4,
2043,1.7484,12.0697,120.4,
2044,13.5001,12.6168,120.4,
2045,7.6532,12.7729,120.4,
2046,1.2584,13.2406,120.4,
2047,2.0118,13.3184,120.4,
2048,0.088551,13.5518,120.4,
2049,0.24405,14.018,120.4,
2050,0.41737,14.0956,120.4,
2051,0.56611,17.3296,120.4,
2052,1.1638,17.4059,120.4,
2053,0.12313,17.4822,120.4,
2054,2.2005,17.8634,120.4,
2055,0.871,17.9395,120.4,
2056,3.3504,18.0156,120.4,
2057,0.16522,0.88,120.48,
2058,0.24795,1.0399,120.48,
2059,0.14774,1.1199,120.48,
2060,11.5201,5.1132,120.48,
2061,0.024653,5.5911,120.48,
2062,0.30264,5.9891,120.48,
2063,1.2945,6.2277,120.48,
2064,3.0302,6.3867,120.48,
2065,2.223,11.9915,120.48,
2066,0.87443,12.6168,120.48,
2067,0.41873,12.7729,120.48,
2068,2.8235,13.1627,120.48,
2069,4.2851,13.2406,120.48,
2070,0.10391,13.8627,120.48,
2071,0.0091894,13.9404,120.48,
2072,0.10773,14.018,120.48,
2073,0.71887,14.1732,120.48,
2074,0.46602,14.2508,120.48,
2075,1.4243,14.4058,120.48,
2076,0.017169,18.3956,120.48,
2077,3.0862,18.4715,120.48,
2078,0.94627,18.5473,120.48,
2079,1.2064,0.88,120.5601,
2080,2.9039,0.96,120.5601,
2081,2.3038,1.0399,120.5601,
2082,0.2032,1.1199,120.5601,
2083,6.2008,1.1999,120.5601,
2084,36.2103,5.1929,120.5601,
2085,15.4319,5.2725,120.5601,
2086,0.30251,6.0686,120.5601,
2087,1.3387,6.2277,120.5601,
2088,0.93685,6.4662,120.5601,
2089,4.812,11.2863,120.5601,
2090,0.139,11.3647,120.5601,
2091,0.41875,12.6948,120.5601,
2092,5.8026,13.1627,120.5601,
2093,10.1493,13.785,120.5601,
2094,18.2041,13.8627,120.5601,
2095,7.8478,13.9404,120.5601,
2096,2.1578,14.018,120.5601,
2097,0.74031,14.0956,120.5601,
2098,0.11796,14.2508,120.5601,
2099,0.45643,14.3283,120.5601,
2100,2.3125,18.5473,120.5601,
2101,0.68759,22.221,120.5601,
2102,1.0626,0.96,120.64,
2103,0.5892,1.0399,120.64,
2104,1.3488,1.1199,120.64,
2105,8.8128,1.1999,120.64,
2106,8.3608,1.2799,120.64,
2107,1.2832,5.1132,120.64,
2108,1.2829,5.2725,120.64,
2109,7.5921,5.4318,120.64,
2110,3.7933,5.5115,120.64,
2111,1.3144,5.5911,120.64,
2112,2.9524,6.4662,120.64,
2113,12.1497,9.2397,120.64,
2114,3.0593,10.658,120.64,
2115,0.037236,10.7366,120.64,
2116,0.60645,10.9723,120.64,
2117,10.5524,11.2863,120.64,
2118,13.8534,11.3647,120.64,
2119,1.5595,11.4432,120.64,
2120,1.6745,12.8509,120.64,
2121,0.34093,13.0848,120.64,
2122,0.0016975,13.7073,120.64,
2123,0.2202,14.4058,120.64,
2124,0.14126,14.4832,120.64,
2125,1.5524,21.9245,120.64,
2126,2.269,22.0728,120.64,
2127,2.9122,22.147,120.64,
2128,0.84128,22.221,120.64,
2129,0.73345,1.0399,120.72,
2130,1.4457,1.1199,120.72,
2131,1.5207,1.1999,120.72,
2132,14.5402,1.2799,120.72,
2133,8.1519,1.3599,120.72,
2134,1.2834,5.1929,120.72,
2135,0.43548,5.3522,120.72,
2136,7.7227,5.6707,120.72,
2137,0.62944,5.7503,120.72,
2138,2.2122,5.8299,120.72,
2139,0.14076,6.3072,120.72,
2140,11.5286,6.4662,120.72,
2141,3.1482,6.5457,120.72,
2142,5.6767,9.2397,120.72,
2143,4.2933,9.3186,120.72,
2144,1.2849,10.658,120.72,
2145,7.2016,10.7366,120.72,
2146,0.60753,10.8938,120.72,
2147,15.2753,11.0508,120.72,
2148,4.246,11.2863,120.72,
2149,39.6432,11.4432,120.72,
2150,0.88901,11.5999,120.72,
2151,1.8707,11.6783,120.72,
2152,0.17215,12.6948,120.72,
2153,2.8936,12.7729,120.72,
2154,2.5261,12.8509,120.72,
2155,0.29726,13.6296,120.72,
2156,0.64297,13.7073,120.72,
2157,0.0016996,13.785,120.72,
2158,4.9888,18.6231,120.72,
2159,0.11974,21.8503,120.72,
2160,1.2286,1.2799,120.8,
2161,14.4174,1.3599,120.8,
2162,1.8226,5.4318,120.8,
2163,2.1376,5.9095,120.8,
2164,6.9556,5.9891,120.8,
2165,0.062651,6.0686,120.8,
2166,12.0414,6.1482,120.8,
2167,1.7675,6.2277,120.8,
2168,2.4713,6.3072,120.8,
2169,0.89403,6.3867,120.8,
2170,5.978,6.5457,120.8,
2171,0.0524,9.3186,120.8,
2172,4.0199,10.658,120.8,
2173,11.9189,10.8152,120.8,
2174,4.4406,10.9723,120.8,
2175,1.9225,11.1293,120.8,
2176,3.7654,11.2078,120.8,
2177,1.1819,11.2863,120.8,
2178,1.0087,11.5216,120.8,
2179,0.56358,12.6168,120.8,
2180,0.54536,12.6948,120.8,
2181,0.14455,13.5518,120.8,
2182,1.1834,13.6296,120.8,
2183,0.30839,13.7073,120.8,
2184,0.3993,13.785,120.8,
2185,0.60132,18.6989,120.8,
2186,0.47616,21.8503,120.8,
2187,1.3894,1.3599,120.88,
2188,0.63076,5.4318,120.88,
2189,0.4112,5.8299,120.88,
2190,3.3437,5.9095,120.88,
2191,3.6209,6.0686,120.88,
2192,16.8944,6.1482,120.88,
2193,0.75339,6.4662,120.88,
2194,3.1287,6.5457,120.88,
2195,0.16372,9.6343,120.88,
2196,0.39511,10.422,120.88,
2197,0.094946,10.658,120.88,
2198,10.0069,10.8938,120.88,
2199,7.8782,10.9723,120.88,
2200,1.923,11.0508,120.88,
2201,1.202,11.1293,120.88,
2202,7.5166,11.2863,120.88,
2203,2.0213,11.4432,120.88,
2204,0.065844,12.6168,120.88,
2205,2.385,13.5518,120.88,
2206,0.69253,18.6231,120.88,
2207,0.75161,1.3599,120.96,
2208,0.16374,5.5911,120.96,
2209,25.712,5.6707,120.96,
2210,9.818,5.7503,120.96,
2211,2.9193,5.8299,120.96,
2212,0.11394,6.3072,120.96,
2213,4.5053,6.7046,120.96,
2214,1.7896,9.6343,120.96,
2215,2.582,10.422,120.96,
2216,0.29566,10.658,120.96,
2217,1.8692,11.0508,120.96,
2218,2.8802,11.2863,120.96,
2219,1.0142,11.3647,120.96,
2220,6.6461,12.1479,120.96,
2221,14.061,12.2261,120.96,
2222,7.8696,12.3043,120.96,
2223,0.05825,12.3825,120.96,
2224,0.64676,13.5518,120.96,
2225,0.069756,18.6231,120.96,
2226,0.22353,22.221,120.96,
2227,4.6718e-05,1.3599,121.04,
2228,1.4253,5.7503,121.04,
2229,8.6443,10.9723,121.04,
2230,11.6093,11.0508,121.04,
2231,4.6517,11.2863,121.04,
2232,0.36246,11.9915,121.04,
2233,4.3786,12.1479,121.04,
2234,0.39154,13.5518,121.04,
2235,0.10727,18.6231,121.04,
2236,5.15,5.7503,121.12,
2237,0.37846,6.1482,121.12,
2238,12.43,9.5554,121.12,
2239,4.3159,9.6343,121.12,
2240,8.671,9.7131,121.12,
2241,9.0919,9.792,121.12,
2242,0.3088,10.8152,121.12,
2243,4.0402,10.8938,121.12,
2244,3.7477,10.9723,121.12,
2245,3.0059,11.2078,121.12,
2246,4.5339,11.2863,121.12,
2247,2.4013,11.9915,121.12,
2248,2.6149,12.1479,121.12,
2249,0.31069,18.8504,121.12,
2250,2.5615,19.0018,121.12,
2251,1.5118,19.0774,121.12,
2252,0.027066,19.153,121.12,
2253,0.25045,1.2799,121.2,
2254,1.3511,5.7503,121.2,
2255,0.24621,6.1482,121.2,
2256,0.48755,9.5554,121.2,
2257,10.2461,9.6343,121.2,
2258,10.5223,9.7131,121.2,
2259,4.2718,9.792,121.2,
2260,0.032611,11.0508,121.2,
2261,0.20826,11.1293,121.2,
2262,6.2568,11.2078,121.2,
2263,16.7008,11.8349,121.2,
2264,0.057777,11.9132,121.2,
2265,0.30296,12.0697,121.2,
2266,0.64173,12.1479,121.2,
2267,0.29049,13.6296,121.2,
2268,5.7691,18.8504,121.2,
2269,0.85183,18.9261,121.2,
2270,0.02713,19.2285,121.2,
2271,0.83899,22.8122,121.2,
2272,2.8939,1.2799,121.28,
2273,3.1318,5.8299,121.28,
2274,0.17927,6.1482,121.28,
2275,2.1856,6.5457,121.28,
2276,0.34236,9.5554,121.28,
2277,1.7295,9.7131,121.28,
2278,3.2434,9.792,121.28,
2279,1.1219,9.8708,121.28,
2280,3.3223,9.9496,121.28,
2281,1.0002,10.0284,121.28,
2282,0.032571,10.9723,121.28,
2283,1.2679,11.7566,121.28,
2284,1.2672,11.9132,121.28,
2285,10.7809,11.9915,121.28,
2286,15.0954,12.0697,121.28,
2287,5.4893,12.1479,121.28,
2288,0.29051,13.5518,121.28,
2289,0.39579,18.7747,121.28,
2290,1.2843,18.9261,121.28,
2291,0.44094,19.0018,121.28,
2292,0.91473,19.0774,121.28,
2293,0.027066,19.153,121.28,
2294,1.0838,19.3041,121.28,
2295,3.8039,19.3795,121.28,
2296,0.40448,22.886,121.28,
2297,6.0496,1.2799,121.36,
2298,5.2899,5.9095,121.36,
2299,0.1427,6.1482,121.36,
2300,2.4615,6.5457,121.36,
2301,2.5624,6.6252,121.36,
2302,3.8016,6.7046,121.36,
2303,6.713,6.7841,121.36,
2304,0.34185,9.6343,121.36,
2305,0.25705,9.9496,121.36,
2306,1.142,11.3647,121.36,
2307,12.4713,11.8349,121.36,
2308,0.43072,11.9132,121.36,
2309,9.2913,12.1479,121.36,
2310,0.20943,13.3184,121.36,
2311,3.1573,13.6296,121.36,
2312,0.59715,18.7747,121.36,
2313,2.0406,18.9261,121.36,
2314,0.76124,19.2285,121.36,
2315,2.2127,19.3041,121.36,
2316,0.68181,19.455,121.36,
2317,5.9666,22.6647,121.36,
2318,0.11429,22.9597,121.36,
2319,0.37704,23.0333,121.36,
2320,1.6387,5.9095,121.4399,
2321,0.34806,6.1482,121.4399,
2322,0.10781,6.5457,121.4399,
2323,4.1633,6.6252,121.4399,
2324,3.057,6.7046,121.4399,
2325,2.1403,6.8635,121.4399,
2326,5.944,11.3647,121.4399,
2327,1.1657,11.7566,121.4399,
2328,3.9901,11.9132,121.4399,
2329,9.4477,11.9915,121.4399,
2330,2.1242,12.0697,121.4399,
2331,0.56917,13.2406,121.4399,
2332,0.050815,15.2564,121.4399,
2333,0.013617,15.3336,121.4399,
2334,0.11045,18.7747,121.4399,
2335,0.11035,18.9261,121.4399,
2336,3.2537,19.2285,121.4399,
2337,0.73253,19.455,121.4399,
2338,0.7357,21.9987,121.4399,
2339,3.2523,22.0728,121.4399,
2340,1.7545,22.5908,121.4399,
2341,1.7478,22.7385,121.4399,
2342,0.34291,23.1069,121.4399,
2343,0.030339,23.1805,121.4399,
2344,0.20812,23.254,121.4399,
2345,0.1848,1.1199,121.52,
2346,0.54774,5.9095,121.52,
2347,0.86753,6.0686,121.52,
2348,0.26607,6.2277,121.52,
2349,0.070062,6.3072,121.52,
2350,1.3976,6.5457,121.52,
2351,1.8347,6.7046,121.52,
2352,0.63611,6.7841,121.52,
2353,2.565,6.8635,121.52,
2354,1.2278,6.9429,121.52,
2355,6.3221,11.3647,121.52,
2356,1.9996,12.0697,121.52,
2357,0.080418,12.5387,121.52,
2358,0.35964,13.1627,121.52,
2359,0.45143,13.785,121.52,
2360,0.48072,15.102,121.52,
2361,0.05069,15.1793,121.52,
2362,0.012446,15.4108,121.52,
2363,0.017169,15.4879,121.52,
2364,0.11023,18.8504,121.52,
2365,3.3971,21.9987,121.52,
2366,0.54383,22.147,121.52,
2367,1.7485,22.6647,121.52,
2368,0.027495,23.4009,121.52,
2369,0.095155,23.4743,121.52,
2370,0.081004,23.5477,121.52,
2371,0.83787,1.1199,121.6,
2372,1.8917,5.9891,121.6,
2373,6.7987,6.0686,121.6,
2374,0.99859,6.4662,121.6,
2375,1.3929,6.5457,121.6,
2376,1.0251,6.7046,121.6,
2377,2.7582,11.2863,121.6,
2378,2.5904,11.3647,121.6,
2379,3.6621,11.5999,121.6,
2380,0.29614,11.9132,121.6,
2381,2.0032,11.9915,121.6,
2382,0.23813,12.6948,121.6,
2383,1.6006,12.9289,121.6,
2384,17.0357,13.8627,121.6,
2385,0.053291,14.9475,121.6,
2386,0.010321,15.5649,121.6,
2387,0.44095,15.796,121.6,
2388,0.07086,15.873,121.6,
2389,0.5464,22.0728,121.6,
2390,0.0077912,23.6943,121.6,
